abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.397683,324.154535,-858.855832,-0.062131,-0.079167,35.971365,35.943934,30.240431,30.213000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.912557,324.230335,-858.947581,0.852917,-0.108333,35.893101,35.902267,30.162167,30.171333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.337974,324.177210,-858.921914,-0.002083,0.002083,35.891434,35.943101,30.160500,30.212167
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.392933,324.190572,-858.862397,-0.083190,-0.025775,35.959563,35.941750,30.228629,30.210816
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.434988,324.203467,-858.869092,-0.001771,0.001566,35.958031,35.945399,30.227097,30.214465
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.411683,324.213258,-858.898969,-0.028966,-0.047241,35.944045,35.897383,30.213111,30.166449
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.387221,324.227194,-858.900735,0.001867,-0.000417,35.945711,35.900169,30.214777,30.169235
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.150682,324.239502,-858.952518,0.389167,-0.090000,35.882268,35.932267,30.151334,30.201333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.348183,324.193252,-858.941018,0.005833,-0.002500,35.887268,35.938934,30.156334,30.208000
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.358663,324.142627,-858.923572,-0.000218,-0.101250,35.889970,35.943101,30.159036,30.212167
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.356292,324.091377,-858.928530,0.003532,-0.001250,35.884137,35.939768,30.153203,30.208834
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.339739,324.120047,-858.934179,0.058352,0.031250,35.942470,35.961435,30.211536,30.230501
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.324948,324.147753,-858.944960,0.000109,-0.001666,35.933957,35.962268,30.203023,30.231334
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.348933,324.123173,-858.928575,-0.060259,0.053797,35.974694,35.941715,30.243760,30.210781
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.367201,324.095210,-858.911851,0.011794,0.001667,35.974832,35.938558,30.243898,30.207624
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.332087,324.217703,-858.901439,-0.222948,-0.072083,35.880983,35.888100,30.150049,30.157166
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.296068,324.315087,-858.845795,-0.002739,0.000511,35.878068,35.893288,30.147134,30.162354
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.309511,324.254670,-858.887669,-0.021359,-0.120833,35.943124,35.933933,30.212190,30.202999
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.301721,324.194669,-858.893688,0.000308,0.000834,35.950150,35.937267,30.219216,30.206333
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.330571,324.197454,-858.807112,0.092044,-0.060000,35.880011,35.967267,30.149077,30.236333
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.360385,324.237934,-858.786195,0.001141,0.000834,35.878483,35.970601,30.147549,30.239667
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.389873,324.236834,-858.811311,-0.073859,0.004038,35.901179,35.934020,30.170245,30.203086
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.422690,324.236324,-858.828685,-0.003393,0.002500,35.901637,35.942611,30.170703,30.211677
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.390650,324.214432,-858.873419,-0.005963,-0.066379,35.936220,35.898016,30.205286,30.167082
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.356606,324.220432,-858.873635,-0.002977,0.000589,35.942470,35.896434,30.211536,30.165500
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.352231,324.202307,-858.938801,-0.008750,-0.036250,35.868101,35.946434,30.137167,30.215500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.345356,324.185849,-858.937301,-0.005000,0.003333,35.887268,35.938934,30.156334,30.208000
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.401325,324.111891,-858.911760,0.034359,-0.147917,35.901185,35.938100,30.170251,30.207166
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.418069,324.036682,-858.919852,-0.001564,-0.002500,35.899698,35.938934,30.168764,30.208000
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.350257,324.086192,-858.944713,0.102147,0.139166,35.925249,35.960601,30.194315,30.229667
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.280944,324.119222,-858.978739,-0.004987,-0.001250,35.924518,35.958100,30.193584,30.227166
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.229694,324.084993,-858.950120,0.022705,0.067040,35.874338,35.943685,30.143404,30.212751
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.218636,324.048284,-858.961084,0.006769,0.002126,35.879698,35.943685,30.148764,30.212751
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.198967,324.320146,-858.944873,-0.372282,-0.030833,35.869518,35.879605,30.138584,30.148671
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.183986,324.440296,-858.802454,-0.000173,0.004416,35.870044,35.892767,30.139110,30.161833
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.201106,324.307171,-858.809084,0.010314,-0.266250,35.895531,35.943101,30.164597,30.212167
-50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.198470,324.175921,-858.796475,0.003974,0.003750,35.891185,35.939768,30.160251,30.208834
-50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.239946,324.327874,-858.738209,0.283282,-0.080833,35.872928,35.960601,30.141994,30.229667
-50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.280507,324.414319,-858.628457,-0.001026,0.000417,35.877851,35.959768,30.146917,30.228834
-50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.379947,324.339399,-858.644250,-0.148801,0.151956,35.877508,35.924512,30.146574,30.193578
-50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.420715,324.269624,-858.710550,-0.003853,-0.008877,35.885378,35.944002,30.154444,30.213068
-50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.343746,324.141339,-858.792511,0.036371,-0.158172,35.909724,35.899258,30.178790,30.168324
-50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.268665,324.136647,-858.770885,0.001564,0.012245,35.911777,35.880091,30.180843,30.149157
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.300956,324.151439,-858.935218,0.064583,0.029583,35.909768,35.931434,30.178834,30.200500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.327206,324.166856,-858.936219,-0.012083,0.001250,35.888101,35.936434,30.157167,30.205500
60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.314836,324.077272,-858.932421,-0.018026,-0.179167,35.861817,35.920601,30.130883,30.189667
60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.317168,323.991023,-858.920752,0.002301,0.006667,35.860804,35.943934,30.129870,30.213000
60.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.283083,324.051872,-858.942456,0.098601,0.064166,35.895230,35.960601,30.164296,30.229667
60.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.252442,324.072224,-858.980261,-0.010615,-0.002083,35.903303,35.959768,30.172369,30.228834
60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.249140,324.028747,-858.952219,-0.045069,0.081347,35.904196,35.936499,30.173262,30.205565
60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.249760,323.985528,-858.927998,0.006011,0.000287,35.911876,35.936434,30.180942,30.205500
60.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.192788,324.406633,-858.946666,-0.387609,-0.117149,35.889476,35.881304,30.158542,30.150370
60.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.136984,324.497162,-858.774641,0.000634,-0.000866,35.889455,35.888608,30.158521,30.157674
-60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.203752,324.312995,-858.746628,0.113442,-0.368334,35.894317,35.938934,30.163383,30.208000
-60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.230732,324.127786,-858.694200,0.003115,-0.002083,35.898303,35.939768,30.167369,30.208834
-60.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.243162,324.395089,-858.653565,0.339692,-0.021667,35.900150,35.955601,30.169216,30.224667
-60.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.256079,324.473743,-858.504967,-0.003968,-0.004167,35.892470,35.962268,30.161536,30.231334
-60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.296073,324.368622,-858.560551,-0.137271,0.204653,35.859397,35.944768,30.128463,30.213834
-60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.335982,324.263518,-858.614673,0.001906,0.000763,35.872711,35.945600,30.141777,30.214666
-60.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.289020,324.095213,-858.696133,0.029662,-0.097917,35.903384,35.896155,30.172450,30.165221
-60.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.239125,324.093182,-858.684823,-0.006181,0.002917,35.897058,35.893381,30.166124,30.162447
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.278291,324.129640,-858.932490,0.078333,0.072917,35.892268,35.934767,30.161334,30.203833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.318708,324.165890,-858.933490,0.002500,-0.000417,35.888934,35.936434,30.158000,30.205500
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.318083,324.164432,-858.937823,0.001250,-0.003333,35.888101,35.938934,30.157167,30.208000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.317666,324.162973,-858.936323,-0.002083,0.000417,35.889768,35.936434,30.158834,30.205500
90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.261666,324.048598,-858.939865,0.007083,-0.228750,35.919767,35.941434,30.188833,30.210500
90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.260666,323.934015,-858.944031,0.001250,-0.000417,35.921434,35.939767,30.190500,30.208833
90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.281038,323.869642,-858.980281,0.072500,-0.041667,35.910601,35.958934,30.179667,30.228000
90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.301708,323.870348,-859.015698,-0.001667,0.001250,35.913934,35.959768,30.183000,30.228834
90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.324654,323.900658,-858.971948,-0.087500,-0.064313,35.902267,35.939587,30.171333,30.208653
90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.313233,323.931547,-858.929656,0.002917,-0.003007,35.896434,35.941254,30.165500,30.210320
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.226161,324.719689,-858.840490,-0.178333,-0.165833,35.903934,35.884880,30.173000,30.153946
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.143390,324.718783,-858.752156,0.001667,0.006757,35.907267,35.893394,30.176333,30.162460
-90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.155224,324.383992,-858.542990,0.418333,-0.669583,35.868934,35.928101,30.138000,30.197167
-90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.143723,324.048575,-858.332990,0.001667,-0.001250,35.895601,35.934767,30.164667,30.203833
-90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.259602,324.544535,-858.228823,0.208333,-0.230833,35.903934,35.958934,30.173000,30.228000
-90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.371432,324.527242,-858.124865,-0.000417,0.006250,35.906434,35.961434,30.175500,30.230500
-90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.443484,324.425053,-858.206531,-0.163333,0.199763,35.915601,35.939767,30.184667,30.208833
-90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.438719,324.325113,-858.287156,0.002083,0.005654,35.914767,35.938934,30.183833,30.208000
-90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.351203,324.062648,-858.332781,-0.091250,-0.171340,35.904767,35.901973,30.173833,30.171039
-90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.258139,324.057993,-858.377573,0.001667,-0.022173,35.912268,35.899947,30.181334,30.169013
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.288972,324.107368,-858.931073,0.061667,0.098750,35.892268,35.939767,30.161334,30.208833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.321264,324.156118,-858.930406,0.002917,-0.001250,35.886434,35.938101,30.155500,30.207167
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.156932,324.247419,-859.052252,0.401667,-0.074167,35.887268,35.925601,30.156334,30.194667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.360266,324.210752,-859.009085,0.005000,0.000833,35.890601,35.937267,30.159667,30.206333
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.385678,324.181594,-858.989252,-0.057997,-0.050833,35.929928,35.960601,30.198994,30.229667
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.410887,324.152387,-858.986085,-0.000417,0.000417,35.926434,35.961434,30.195500,30.230500
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.443884,324.193843,-858.973752,-0.065833,-0.082912,35.892268,35.946434,30.161334,30.215500
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.476064,324.234264,-858.972252,0.000673,0.002083,35.890601,35.944785,30.159667,30.213851
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.435234,324.257509,-858.979918,-0.046090,-0.081665,35.925088,35.900597,30.194154,30.169663
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.395228,324.281861,-858.981752,-0.003333,0.001658,35.924960,35.900601,30.194026,30.169667
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.376895,324.249569,-859.005252,-0.036667,-0.064583,35.888934,35.936434,30.158000,30.205500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.359812,324.218319,-859.006252,0.002500,0.002083,35.887268,35.939767,30.156334,30.208833
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.346089,324.202695,-859.007418,-0.023545,-0.031250,35.984698,35.939767,30.253764,30.208833
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.334112,324.186653,-859.002126,-0.002295,-0.000833,35.977198,35.940601,30.246264,30.209667
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.378684,324.158923,-859.017715,-0.050133,-0.088333,35.959541,35.960601,30.228607,30.229667
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.422978,324.132988,-859.009969,-0.003128,-0.000416,35.958865,35.961435,30.227931,30.230501
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.441852,324.166219,-858.982243,-0.048128,-0.065163,36.025217,35.942959,30.294283,30.212025
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.464317,324.197967,-858.975954,0.001365,0.001667,36.022582,35.940234,30.291648,30.209300
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.429134,324.247779,-858.985202,-0.095042,-0.071992,35.953369,35.901251,30.222435,30.170317
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.393113,324.294711,-858.981320,0.001455,0.001575,35.952401,35.900785,30.221467,30.169851
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.369886,324.259086,-858.983927,-0.046039,-0.071250,36.035532,35.938101,30.304598,30.207167
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.345488,324.223669,-858.985895,-0.002288,0.000417,36.046365,35.939767,30.315431,30.208833
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.383513,324.193967,-858.955769,-0.048955,-0.075417,35.949698,35.959768,30.218764,30.228834
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.421014,324.168788,-858.959566,0.000302,0.000417,35.947851,35.959768,30.216917,30.228834
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.436084,324.205713,-858.939594,-0.022289,-0.074483,35.988347,35.938934,30.257413,30.208000
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.449415,324.241805,-858.934575,-0.002289,0.001667,35.988347,35.939968,30.257413,30.209034
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.434228,324.244709,-858.970796,-0.017052,-0.029583,35.936207,35.896033,30.205273,30.165099
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.419708,324.253463,-858.973285,0.000223,0.002442,35.944405,35.898417,30.213471,30.167483
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.390541,324.230547,-859.000951,-0.058333,-0.045833,35.882268,35.935601,30.151334,30.204667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.361374,324.207213,-858.999451,0.000000,-0.000833,35.887268,35.940601,30.156334,30.209667
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.347700,324.167213,-858.995001,-0.029058,-0.080000,35.879317,35.942268,30.148383,30.211334
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.331703,324.127422,-858.993055,0.000942,0.000416,35.882650,35.939767,30.151716,30.208833
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.339965,324.125554,-859.011845,0.017678,-0.017917,35.947512,35.963101,30.216578,30.232167
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.348692,324.134985,-859.014021,0.000525,0.000000,35.955150,35.963935,30.224216,30.233001
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.401753,324.133526,-859.013770,-0.090446,0.001989,35.973123,35.941434,30.242189,30.210500
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.431607,324.133738,-858.981580,0.005178,0.000833,35.967512,35.940601,30.236578,30.209667
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.373414,324.281299,-858.976948,-0.260724,-0.118239,35.870070,35.898746,30.139136,30.167812
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.310981,324.396251,-858.909947,-0.007439,-0.003844,35.871080,35.896623,30.140146,30.165689
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.336285,324.313542,-858.919953,0.031974,-0.165416,35.966457,35.936434,30.235523,30.205500
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.348449,324.231459,-858.912528,-0.006866,0.001250,35.965804,35.938100,30.234870,30.207166
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.370806,324.251158,-858.834286,0.110794,-0.043333,35.882511,35.963934,30.151577,30.233000
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.388327,324.298987,-858.806244,-0.000526,0.008750,35.881456,35.964768,30.150522,30.233834
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.397036,324.292881,-858.843651,-0.051776,0.010373,35.895706,35.944680,30.164772,30.213746
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.420627,324.283528,-858.854968,-0.002935,0.006494,35.895248,35.943933,30.164314,30.212999
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.386410,324.237902,-858.912619,0.023134,-0.064756,35.931914,35.898102,30.200980,30.167168
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.362955,324.230491,-858.905326,-0.002609,0.014167,35.943761,35.899280,30.212827,30.168346
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.359830,324.219450,-859.004659,-0.006250,-0.022083,35.889768,35.939768,30.158834,30.208834
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.358371,324.207366,-859.004826,0.003333,-0.002083,35.888934,35.936434,30.158000,30.205500
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.361884,324.134033,-858.990665,-0.016564,-0.146667,35.881365,35.942267,30.150431,30.211333
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.362575,324.062575,-858.978328,-0.001654,0.003750,35.877851,35.941434,30.146917,30.210500
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.329658,324.056432,-859.020075,0.057603,0.065833,35.923031,35.963934,30.192097,30.233000
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.297991,324.079936,-859.040114,0.002186,-0.002500,35.917198,35.965601,30.186264,30.234667
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.306722,324.076394,-859.032112,-0.026462,0.005665,35.899698,35.946434,30.168764,30.215500
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.308613,324.071187,-859.016891,-0.000211,0.004751,35.897198,35.945104,30.166264,30.214170
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.259906,324.408572,-859.018095,-0.433840,-0.104502,35.875351,35.887268,30.144417,30.156334
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.209261,324.547719,-858.851493,-0.002551,-0.003166,35.879801,35.896435,30.148867,30.165501
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.241579,324.376052,-858.821862,0.085404,-0.343333,35.898685,35.935600,30.167751,30.204666
-50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.266587,324.202303,-858.789267,-0.001262,-0.004167,35.887018,35.937268,30.156084,30.206334
-50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.289695,324.386181,-858.728238,0.331839,-0.048333,35.867121,35.953935,30.136187,30.223001
-50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.311426,324.491846,-858.599576,-0.000519,0.004167,35.872198,35.963934,30.141264,30.233000
-50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.366230,324.396204,-858.637616,-0.130429,0.188461,35.886811,35.947012,30.155877,30.216078
-50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.413197,324.300833,-858.684601,-0.000141,-0.001250,35.891288,35.943611,30.160354,30.212677
-50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.354557,324.143776,-858.788694,0.041302,-0.113750,35.925635,35.901945,30.194701,30.171011
-50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.298132,324.134073,-858.769445,-0.000468,-0.003333,35.925068,35.901621,30.194134,30.170687
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.329591,324.171156,-859.002111,0.062917,0.074167,35.886434,35.935601,30.155500,30.204667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.361258,324.208239,-859.003111,0.000417,0.000000,35.888101,35.940601,30.157167,30.209667
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.150682,324.259085,-858.953919,0.389167,-0.050833,35.827801,35.874467,30.096867,30.143533
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.347766,324.234502,-858.937985,0.005000,0.001667,35.832801,35.882801,30.101867,30.151867
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.387349,324.168252,-858.923719,-0.132500,-0.079167,35.874467,35.904468,30.143533,30.173534
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.427350,324.100752,-858.917786,-0.002500,-0.000833,35.874468,35.904468,30.143534,30.173534
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.493993,324.155348,-858.906852,-0.133847,-0.109164,35.831134,35.884481,30.100200,30.153547
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.561293,324.209509,-858.905919,-0.000833,0.000824,35.830495,35.887801,30.099561,30.156867
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.503791,324.266095,-858.913319,-0.113253,-0.115002,35.865654,35.839481,30.134720,30.108547
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.447128,324.324132,-858.912386,-0.002500,0.001665,35.863827,35.842806,30.132893,30.111872
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.397961,324.279965,-858.938119,-0.098333,-0.088333,35.829468,35.882801,30.098534,30.151867
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.349211,324.234965,-858.937186,0.000833,-0.001667,35.831134,35.882801,30.100200,30.151867
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.346084,324.217049,-858.913832,-0.014885,-0.035833,35.912693,35.881134,30.181759,30.150200
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.341371,324.199132,-858.908815,0.004372,0.000000,35.914180,35.882802,30.183246,30.151868
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.393026,324.145661,-858.923931,-0.097306,-0.102500,35.897535,35.904468,30.166601,30.173534
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.444612,324.098098,-858.914749,0.000949,-0.000833,35.904359,35.901134,30.173425,30.170200
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.491565,324.138362,-858.893872,-0.100031,-0.081017,35.969023,35.886134,30.238089,30.155200
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.536264,324.176554,-858.883525,0.008302,0.003333,35.976004,35.878167,30.245070,30.147233
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.495248,324.255623,-858.899295,-0.145628,-0.083333,35.898142,35.840767,30.167208,30.109833
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.451894,324.327290,-858.885928,-0.000031,-0.005162,35.889337,35.845158,30.158403,30.114224
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.394818,324.284790,-858.934114,-0.128538,-0.085000,35.979180,35.876134,30.248246,30.145200
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.331327,324.242707,-858.941122,0.001462,0.000834,35.985847,35.877801,30.254913,30.146867
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.386981,324.174825,-858.911652,-0.123460,-0.110834,35.899337,35.897800,30.168403,30.166866
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.444560,324.112269,-858.916795,-0.000205,-0.004167,35.895846,35.904468,30.164912,30.173534
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.499142,324.168281,-858.896868,-0.100442,-0.112184,35.932671,35.878433,30.201737,30.147499
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.549026,324.224351,-858.904812,0.000313,0.000833,35.930847,35.879065,30.199913,30.148131
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.512359,324.267670,-858.925188,-0.093021,-0.073966,35.870846,35.839469,30.139912,30.108535
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.474938,324.313009,-858.934136,0.001867,-0.001508,35.872693,35.841852,30.141759,30.110918
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.410355,324.279676,-858.941536,-0.129167,-0.066667,35.831134,35.876134,30.100200,30.145200
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.346188,324.244676,-858.938936,0.000833,-0.003333,35.831135,35.876134,30.100201,30.145200
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.380831,324.196343,-858.878445,0.002282,-0.096666,35.833679,35.879468,30.102745,30.148534
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.387069,324.149260,-858.868911,0.000526,0.002500,35.837192,35.881134,30.106258,30.150200
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.383412,324.148959,-858.892081,0.020526,0.009166,35.863858,35.904468,30.132924,30.173534
