abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.812529,323.650694,-858.917915,0.000497,0.000417,35.901274,35.946426,30.170340,30.215492
60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.759435,323.642952,-858.937366,0.088591,0.016284,35.908223,35.943168,30.177289,30.212234
60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.737695,323.636043,-858.975986,0.000268,-0.000867,35.916737,35.943866,30.185803,30.212932
-60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.725991,323.634984,-858.929932,0.095198,0.002119,35.880804,35.944697,30.149870,30.213763
-60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.706903,323.633508,-858.881243,0.006031,0.000833,35.880803,35.945601,30.149869,30.214667
90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.923693,323.613707,-858.916818,0.071250,0.039583,35.893101,35.941434,30.162167,30.210500
90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.918026,323.594124,-858.953693,0.002500,-0.000417,35.892267,35.939767,30.161333,30.208833
-90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.917860,323.665374,-858.913068,0.081250,-0.142500,35.916434,35.943934,30.185500,30.213000
-90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.921026,323.736416,-858.871818,0.001250,0.000417,35.916434,35.944767,30.185500,30.213833
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.853526,323.696624,-858.915318,0.135000,0.079583,35.900601,35.939767,30.169667,30.208833
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.786026,323.658082,-858.912984,0.000000,-0.002500,35.900601,35.940601,30.169667,30.209667
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.810810,323.619649,-858.923151,0.076570,0.049581,35.933101,35.889764,30.202167,30.158830
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.834967,323.582133,-858.921651,-0.002340,-0.001256,35.934254,35.891438,30.203320,30.160504
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.835251,323.693487,-858.953318,0.063333,-0.005833,35.912268,35.883214,30.181334,30.152280
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.835285,323.698218,-858.986859,0.003750,-0.002410,35.909768,35.882808,30.178834,30.151874
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.846333,323.619540,-858.923692,0.157917,0.022089,35.930407,35.894764,30.199473,30.163830
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.857582,323.540302,-858.919692,0.000000,0.000409,35.936947,35.894768,30.206013,30.163834
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.812795,323.596503,-858.918192,0.089167,-0.112083,35.895601,35.943101,30.164667,30.212167
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.766913,323.652750,-858.918359,0.002757,-0.000413,35.896114,35.933101,30.165180,30.202167
60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.753602,323.639858,-858.968990,0.098104,0.023401,35.909397,35.937133,30.178463,30.206199
60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.723671,323.632623,-859.008124,-0.002775,-0.003333,35.903303,35.939069,30.172369,30.208135
-60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.732032,323.633367,-858.924641,0.135574,0.005798,35.879889,35.940530,30.148955,30.209596
-60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.695321,323.629302,-858.866468,0.000109,0.007916,35.877646,35.944625,30.146712,30.213691
90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.915484,323.612168,-858.919172,0.105417,0.034167,35.898101,35.940601,30.167167,30.209667
90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.916484,323.595918,-858.971464,-0.000833,-0.001667,35.898934,35.938934,30.168000,30.208000
-90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.917151,323.671960,-858.913964,0.115000,-0.152083,35.923934,35.941434,30.193000,30.210500
-90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.926151,323.748835,-858.857505,-0.002083,-0.001667,35.924767,35.938934,30.193833,30.208000
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.852401,323.698210,-858.921005,0.147500,0.101250,35.893934,35.943101,30.163000,30.212167
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.778651,323.647376,-858.916172,0.000000,0.000417,35.893934,35.946434,30.163000,30.215500
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.814275,323.604211,-858.924672,0.086010,0.071258,35.926594,35.896434,30.195660,30.165500
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.851144,323.560766,-858.929839,0.000160,0.002506,35.934254,35.890605,30.203320,30.159671
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.847237,323.694269,-858.962964,0.066250,-0.008840,35.906434,35.884227,30.175500,30.153293
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.846511,323.695627,-858.997755,0.003333,-0.003694,35.902267,35.887268,30.171333,30.156334
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.853389,323.611412,-858.929589,0.168750,0.013742,35.932074,35.889768,30.201140,30.158834
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.860053,323.527445,-858.927255,-0.000097,-0.000415,35.933101,35.891446,30.202167,30.160512
0.000000,0.000000,1.000000,0.000000,0.000000,0.134533,468.921306,323.583607,-858.955755,0.122083,0.112500,35.896434,35.952267,30.165500,30.221333
0.000000,0.000000,2.000000,1.000000,0.000000,0.134533,468.983598,323.640274,-858.954255,0.002500,0.000833,35.897268,35.948934,30.166334,30.218000
0.000000,90.000000,1.000000,0.000000,0.000000,0.134533,468.918855,323.693881,-858.940255,0.107500,0.129583,35.928934,35.968101,30.198000,30.237167
0.000000,90.000000,2.000000,1.000000,0.000000,0.134533,468.854271,323.745756,-858.936255,-0.003750,-0.000417,35.934767,35.971434,30.203833,30.240500
0.000000,180.000000,1.000000,0.000000,0.000000,0.134533,468.805735,323.696954,-858.920589,0.097083,0.097500,35.893101,35.948934,30.162167,30.218000
0.000000,180.000000,2.000000,1.000000,0.000000,0.134533,468.756985,323.647162,-858.921589,0.000417,0.002083,35.901434,35.939767,30.170500,30.208833
0.000000,270.000000,1.000000,0.000000,0.000000,0.134533,468.806342,323.587416,-858.926755,0.118750,0.098750,35.938741,35.889752,30.207807,30.158818
0.000000,270.000000,2.000000,1.000000,0.000000,0.134533,468.855308,323.529611,-858.926922,-0.002660,-0.000837,35.935281,35.890609,30.204347,30.159675
0.000000,0.000000,1.000000,0.000000,0.000000,0.134533,468.916749,323.586537,-858.956255,0.122917,0.113750,35.891434,35.959767,30.160500,30.228833
0.000000,0.000000,2.000000,1.000000,0.000000,0.134533,468.977582,323.641537,-858.958922,-0.001250,-0.003750,35.898101,35.949767,30.167167,30.218833
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.972582,323.639662,-858.952422,-0.011250,-0.007500,35.894768,35.950601,30.163834,30.219667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.968415,323.637162,-858.952589,0.002917,0.002500,35.896434,35.955601,30.165500,30.224667
0.000000,45.000000,1.000000,0.000000,3.000000,0.134533,468.964195,323.676245,-858.946089,0.049167,0.061250,35.944222,35.925055,30.213288,30.194121
0.000000,45.000000,2.000000,1.000000,3.000000,0.134533,468.959334,323.715872,-858.947922,0.000000,0.001667,35.942555,35.924222,30.211621,30.193288
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.902246,323.728212,-858.933922,0.025000,0.114167,35.923934,35.967268,30.193000,30.236334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.844958,323.740039,-858.935755,-0.001667,0.000417,35.927267,35.969768,30.196333,30.238834
0.000000,135.000000,1.000000,0.000000,3.000000,0.134533,468.818819,323.720801,-858.922589,0.010000,0.064165,35.929222,35.939218,30.198288,30.208284
0.000000,135.000000,2.000000,1.000000,3.000000,0.134533,468.791595,323.702359,-858.921922,0.002500,0.000417,35.935889,35.938389,30.204955,30.207455
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.769252,323.670938,-858.922089,0.044583,0.062917,35.896434,35.946434,30.165500,30.215500
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.746960,323.640104,-858.918922,0.000000,-0.001250,35.898934,35.946434,30.168000,30.215500
0.000000,225.000000,1.000000,0.000000,3.000000,0.134533,468.751674,323.600035,-858.916589,0.050000,0.063333,35.895889,35.899222,30.164955,30.168288
0.000000,225.000000,2.000000,1.000000,3.000000,0.134533,468.756241,323.560702,-858.915922,-0.000833,-0.001250,35.897555,35.900055,30.166621,30.169121
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.798739,323.542497,-858.927755,0.035930,0.085004,35.936434,35.887275,30.205500,30.156341
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.841446,323.523411,-858.924588,0.001843,0.000411,35.933261,35.888097,30.202327,30.157163
0.000000,315.000000,1.000000,0.000000,3.000000,0.134533,468.881378,323.544425,-858.934755,0.026667,0.086250,35.892555,35.886722,30.161621,30.155788
0.000000,315.000000,2.000000,1.000000,3.000000,0.134533,468.921743,323.564754,-858.937422,0.001667,-0.000417,35.895889,35.885055,30.164955,30.154121
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.942159,323.601004,-858.949255,0.040833,0.072500,35.888934,35.945601,30.158000,30.214667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.962993,323.637879,-858.947755,0.000833,0.001250,35.888934,35.948101,30.158000,30.217167
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.951291,323.623922,-858.955200,-0.017385,-0.027917,35.947018,35.944767,30.216084,30.213833
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.944953,323.612255,-858.950057,0.002705,0.004583,35.950532,35.944767,30.219598,30.213833
10.000000,45.000000,1.000000,0.000000,3.000000,0.134533,468.929237,323.656957,-858.963176,0.045115,0.085417,35.866029,35.885055,30.135095,30.154121
10.000000,45.000000,2.000000,1.000000,3.000000,0.134533,468.911806,323.703754,-858.965352,-0.004795,0.005417,35.855849,35.885055,30.124915,30.154121
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.867413,323.719615,-858.959011,0.031793,0.089167,35.937356,35.967268,30.206422,30.236334
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.822946,323.733833,-858.957462,-0.004051,-0.000070,35.932693,35.969444,30.201759,30.238510
10.000000,135.000000,1.000000,0.000000,3.000000,0.134533,468.761025,323.704236,-858.935429,0.040205,0.130000,35.982516,35.989222,30.251582,30.258288
10.000000,135.000000,2.000000,1.000000,3.000000,0.134533,468.699176,323.672099,-858.935952,0.000949,0.002916,35.986029,35.996722,30.255095,30.265788
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.700574,323.638952,-858.928287,-0.005211,0.066250,36.038032,35.953100,30.307098,30.222166
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.703845,323.605409,-858.925372,0.001039,0.000834,36.037198,35.952268,30.306264,30.221334
10.000000,225.000000,1.000000,0.000000,3.000000,0.134533,468.751968,323.586472,-858.934624,-0.038049,0.095000,35.946637,35.911258,30.215703,30.180324
10.000000,225.000000,2.000000,1.000000,3.000000,0.134533,468.799501,323.564063,-858.924933,0.000205,0.003750,35.944183,35.916723,30.213249,30.185789
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.808119,323.548426,-858.921166,0.033201,0.015995,35.967559,35.892592,30.236625,30.161658
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.818085,323.533919,-858.929944,-0.001124,0.002315,35.965892,35.890601,30.234958,30.159667
10.000000,315.000000,1.000000,0.000000,3.000000,0.134533,468.526447,323.208684,-858.931790,0.046782,-0.872500,35.977696,37.882555,30.246762,32.151621
